chapter_id,chapter,topic_id,topic,type,text,text_en,choice_a,choice_b,choice_c,choice_d,answer,person_name,person_role
bab1,Bab 1: Nombor Nisbah | Chapter 1: Rational Numbers,1-1-integer,1.1 Integer | 1.1 Integers,summary,"Integer ialah nombor bulat yang mempunyai tanda positif atau negatif, termasuk sifar.","Integers are whole numbers with positive or negative signs, including zero.",,,,,,,
bab2,Bab 2: Faktor dan Gandaan | Chapter 2: Factors and Multiples,2-1-faktor-fstb,"2.1 Faktor, Faktor Perdana dan Faktor Sepunya Terbesar (FSTB) | 2.1 Factors, Prime Factors and Highest Common Factor (HCF)",multiple_choice,Senaraikan semua faktor bagi 12. / List all factors of 12.,,"1, 2, 3, 4, 6, 12","2, 3, 4, 6","1, 2, 4, 12","3, 4, 6, 12","Jawapan / Answer: 1, 2, 3, 4, 6, 12. Cara / Method: Senaraikan faktor atau faktorkan kepada faktor perdana; pilih faktor sepunya terbesar. / List factors or prime-factorise; choose the greatest common factor. Oleh itu / Therefore: 1, 2, 3, 4, 6, 12.",,
bab2,Bab 2: Faktor dan Gandaan | Chapter 2: Factors and Multiples,2-1-faktor-fstb,"2.1 Faktor, Faktor Perdana dan Faktor Sepunya Terbesar (FSTB) | 2.1 Factors, Prime Factors and Highest Common Factor (HCF)",multiple_choice,"Apakah FSTB bagi 24, 36 dan 48? / What is the HCF of 24, 36, and 48?",,12,6,24,4,Jawapan / Answer: 12. Cara / Method: Senaraikan faktor atau faktorkan kepada faktor perdana; pilih faktor sepunya terbesar. / List factors or prime-factorise; choose the greatest common factor. Oleh itu / Therefore: 12.,,
bab2,Bab 2: Faktor dan Gandaan | Chapter 2: Factors and Multiples,2-1-faktor-fstb,"2.1 Faktor, Faktor Perdana dan Faktor Sepunya Terbesar (FSTB) | 2.1 Factors, Prime Factors and Highest Common Factor (HCF)",multiple_choice,"Antara nombor berikut, yang manakah BUKAN faktor bagi 30? / Which of the following is NOT a factor of 30?",,4,3,5,6,Jawapan / Answer: 4. Cara / Method: Senaraikan faktor atau faktorkan kepada faktor perdana; pilih faktor sepunya terbesar. / List factors or prime-factorise; choose the greatest common factor. Oleh itu / Therefore: 4.,,
bab2,Bab 2: Faktor dan Gandaan | Chapter 2: Factors and Multiples,2-1-faktor-fstb,"2.1 Faktor, Faktor Perdana dan Faktor Sepunya Terbesar (FSTB) | 2.1 Factors, Prime Factors and Highest Common Factor (HCF)",objective,Senaraikan semua faktor perdana bagi 20. / List all prime factors of 20.,,,,,,"Jawapan / Answer: 2, 5. Cara / Method: Senaraikan faktor atau faktorkan kepada faktor perdana; pilih faktor sepunya terbesar. / List factors or prime-factorise; choose the greatest common factor. Oleh itu / Therefore: 2, 5.",,
bab2,Bab 2: Faktor dan Gandaan | Chapter 2: Factors and Multiples,2-1-faktor-fstb,"2.1 Faktor, Faktor Perdana dan Faktor Sepunya Terbesar (FSTB) | 2.1 Factors, Prime Factors and Highest Common Factor (HCF)",objective,Cari FSTB bagi 16 dan 24. / Find the HCF of 16 and 24.,,,,,,Jawapan / Answer: 8. Cara / Method: Senaraikan faktor atau faktorkan kepada faktor perdana; pilih faktor sepunya terbesar. / List factors or prime-factorise; choose the greatest common factor. Oleh itu / Therefore: 8.,,
bab2,Bab 2: Faktor dan Gandaan | Chapter 2: Factors and Multiples,2-2-gandaan-gstk,"2.2 Gandaan, Gandaan Sepunya dan Gandaan Sepunya Terkecil (GSTK) | 2.2 Multiples, Common Multiples and Lowest Common Multiple (LCM)",summary,"Gandaan ialah hasil darab nombor dengan nombor bulat, dan GSTK ialah gandaan sepunya paling kecil.",A multiple is the product of a number and a whole number; LCM is the smallest common multiple.,,,,,,,
bab2,Bab 2: Faktor dan Gandaan | Chapter 2: Factors and Multiples,2-2-gandaan-gstk,"2.2 Gandaan, Gandaan Sepunya dan Gandaan Sepunya Terkecil (GSTK) | 2.2 Multiples, Common Multiples and Lowest Common Multiple (LCM)",fact,Setiap nombor mempunyai bilangan gandaan yang tidak terhingga.,Every number has infinitely many multiples.,,,,,,,
bab2,Bab 2: Faktor dan Gandaan | Chapter 2: Factors and Multiples,2-2-gandaan-gstk,"2.2 Gandaan, Gandaan Sepunya dan Gandaan Sepunya Terkecil (GSTK) | 2.2 Multiples, Common Multiples and Lowest Common Multiple (LCM)",fact,GSTK digunakan untuk mencari penyebut sepunya terbawah pecahan.,LCM is used to find the lowest common denominator for fractions.,,,,,,,
bab2,Bab 2: Faktor dan Gandaan | Chapter 2: Factors and Multiples,2-2-gandaan-gstk,"2.2 Gandaan, Gandaan Sepunya dan Gandaan Sepunya Terkecil (GSTK) | 2.2 Multiples, Common Multiples and Lowest Common Multiple (LCM)",person,Pereka kaedah penapis Sieve of Eratosthenes untuk nombor perdana dan gandaannya.,Creator of the Sieve of Eratosthenes method for prime numbers and multiples.,,,,,,Eratosthenes,Ahli Matematik / Mathematician
bab2,Bab 2: Faktor dan Gandaan | Chapter 2: Factors and Multiples,2-2-gandaan-gstk,"2.2 Gandaan, Gandaan Sepunya dan Gandaan Sepunya Terkecil (GSTK) | 2.2 Multiples, Common Multiples and Lowest Common Multiple (LCM)",multiple_choice,Berapakah Gandaan Sepunya Terkecil (GSTK) bagi 4 dan 6? / What is the Lowest Common Multiple (LCM) of 4 and 6?,,12,24,2,18,Jawapan / Answer: 12. Cara / Method: Senaraikan gandaan atau gunakan pemfaktoran perdana; pilih gandaan sepunya terkecil. / List multiples or use prime factorisation; choose the least common multiple. Oleh itu / Therefore: 12.,,
bab2,Bab 2: Faktor dan Gandaan | Chapter 2: Factors and Multiples,2-2-gandaan-gstk,"2.2 Gandaan, Gandaan Sepunya dan Gandaan Sepunya Terkecil (GSTK) | 2.2 Multiples, Common Multiples and Lowest Common Multiple (LCM)",multiple_choice,"Antara berikut, yang manakah gandaan sepunya bagi 3 dan 5? / Which of the following is a common multiple of 3 and 5?",,15,10,20,25,Jawapan / Answer: 15. Cara / Method: Senaraikan gandaan atau gunakan pemfaktoran perdana; pilih gandaan sepunya terkecil. / List multiples or use prime factorisation; choose the least common multiple. Oleh itu / Therefore: 15.,,
bab2,Bab 2: Faktor dan Gandaan | Chapter 2: Factors and Multiples,2-2-gandaan-gstk,"2.2 Gandaan, Gandaan Sepunya dan Gandaan Sepunya Terkecil (GSTK) | 2.2 Multiples, Common Multiples and Lowest Common Multiple (LCM)",multiple_choice,"Cari GSTK bagi 3, 4, dan 6. / Find the LCM of 3, 4, and 6.",,12,24,18,36,Jawapan / Answer: 12. Cara / Method: Senaraikan gandaan atau gunakan pemfaktoran perdana; pilih gandaan sepunya terkecil. / List multiples or use prime factorisation; choose the least common multiple. Oleh itu / Therefore: 12.,,
bab2,Bab 2: Faktor dan Gandaan | Chapter 2: Factors and Multiples,2-2-gandaan-gstk,"2.2 Gandaan, Gandaan Sepunya dan Gandaan Sepunya Terkecil (GSTK) | 2.2 Multiples, Common Multiples and Lowest Common Multiple (LCM)",multiple_choice,"Antara nombor berikut, yang manakah BUKAN gandaan bagi 7? / Which of the following is NOT a multiple of 7?",,32,14,28,42,Jawapan / Answer: 32. Cara / Method: Senaraikan gandaan atau gunakan pemfaktoran perdana; pilih gandaan sepunya terkecil. / List multiples or use prime factorisation; choose the least common multiple. Oleh itu / Therefore: 32.,,
bab2,Bab 2: Faktor dan Gandaan | Chapter 2: Factors and Multiples,2-2-gandaan-gstk,"2.2 Gandaan, Gandaan Sepunya dan Gandaan Sepunya Terkecil (GSTK) | 2.2 Multiples, Common Multiples and Lowest Common Multiple (LCM)",multiple_choice,Cari GSTK bagi 8 dan 12. / Find the LCM of 8 and 12.,,24,48,96,16,Jawapan / Answer: 24. Cara / Method: Senaraikan gandaan atau gunakan pemfaktoran perdana; pilih gandaan sepunya terkecil. / List multiples or use prime factorisation; choose the least common multiple. Oleh itu / Therefore: 24.,,
bab2,Bab 2: Faktor dan Gandaan | Chapter 2: Factors and Multiples,2-2-gandaan-gstk,"2.2 Gandaan, Gandaan Sepunya dan Gandaan Sepunya Terkecil (GSTK) | 2.2 Multiples, Common Multiples and Lowest Common Multiple (LCM)",objective,Cari GSTK bagi 5 dan 8. / Find the LCM of 5 and 8.,,,,,,Jawapan / Answer: 40. Cara / Method: Senaraikan gandaan atau gunakan pemfaktoran perdana; pilih gandaan sepunya terkecil. / List multiples or use prime factorisation; choose the least common multiple. Oleh itu / Therefore: 40.,,
bab2,Bab 2: Faktor dan Gandaan | Chapter 2: Factors and Multiples,2-2-gandaan-gstk,"2.2 Gandaan, Gandaan Sepunya dan Gandaan Sepunya Terkecil (GSTK) | 2.2 Multiples, Common Multiples and Lowest Common Multiple (LCM)",objective,Tentukan gandaan sepunya terkecil bagi 9 dan 15. / Determine the lowest common multiple of 9 and 15.,,,,,,Jawapan / Answer: 45. Cara / Method: Senaraikan gandaan atau gunakan pemfaktoran perdana; pilih gandaan sepunya terkecil. / List multiples or use prime factorisation; choose the least common multiple. Oleh itu / Therefore: 45.,,
bab3,"Bab 3: Kuasa Dua, Punca Kuasa Dua, Kuasa Tiga dan Punca Kuasa Tiga | Chapter 3: Squares, Square Roots, Cubes and Cube Roots",3-1-kuasa-dua,3.1 Kuasa Dua dan Punca Kuasa Dua | 3.1 Squares and Square Roots,summary,"Kuasa dua mendarab nombor dengan dirinya sendiri, manakala punca kuasa dua ialah operasi songsangnya.",Square is multiplying a number by itself; square root is its inverse operation.,,,,,,,
bab3,"Bab 3: Kuasa Dua, Punca Kuasa Dua, Kuasa Tiga dan Punca Kuasa Tiga | Chapter 3: Squares, Square Roots, Cubes and Cube Roots",3-1-kuasa-dua,3.1 Kuasa Dua dan Punca Kuasa Dua | 3.1 Squares and Square Roots,fact,Kuasa dua bagi sebarang nombor nyata sentiasa bernilai positif atau sifar.,The square of any real number is always positive or zero.,,,,,,,
bab3,"Bab 3: Kuasa Dua, Punca Kuasa Dua, Kuasa Tiga dan Punca Kuasa Tiga | Chapter 3: Squares, Square Roots, Cubes and Cube Roots",3-1-kuasa-dua,3.1 Kuasa Dua dan Punca Kuasa Dua | 3.1 Squares and Square Roots,fact,Kuasa dua sempurna terhasil daripada kuasa dua suatu integer.,A perfect square is formed by squaring an integer.,,,,,,,
bab3,"Bab 3: Kuasa Dua, Punca Kuasa Dua, Kuasa Tiga dan Punca Kuasa Tiga | Chapter 3: Squares, Square Roots, Cubes and Cube Roots",3-1-kuasa-dua,3.1 Kuasa Dua dan Punca Kuasa Dua | 3.1 Squares and Square Roots,person,Membangunkan kaedah aproksimasi punca kuasa dua.,Developed square root approximation methods.,,,,,,Hero dari Alexandria,Ahli Matematik / Mathematician
bab3,"Bab 3: Kuasa Dua, Punca Kuasa Dua, Kuasa Tiga dan Punca Kuasa Tiga | Chapter 3: Squares, Square Roots, Cubes and Cube Roots",3-1-kuasa-dua,3.1 Kuasa Dua dan Punca Kuasa Dua | 3.1 Squares and Square Roots,multiple_choice,Nilaikan √81. / Evaluate √81.,,9,8,81,18,"Jawapan / Answer: 9. Cara / Method: Untuk kuasa dua, darab nombor dengan dirinya; untuk punca kuasa dua, cari nombor yang apabila didarab dengan dirinya memberi nilai itu. / For a square, multiply the number by itself; for a square root, find the number whose square gives the value. Oleh itu / Therefore: 9.",,
bab3,"Bab 3: Kuasa Dua, Punca Kuasa Dua, Kuasa Tiga dan Punca Kuasa Tiga | Chapter 3: Squares, Square Roots, Cubes and Cube Roots",3-1-kuasa-dua,3.1 Kuasa Dua dan Punca Kuasa Dua | 3.1 Squares and Square Roots,multiple_choice,Hitung 7². / Calculate 7².,,49,14,42,56,"Jawapan / Answer: 49. Cara / Method: Untuk kuasa dua, darab nombor dengan dirinya; untuk punca kuasa dua, cari nombor yang apabila didarab dengan dirinya memberi nilai itu. / For a square, multiply the number by itself; for a square root, find the number whose square gives the value. Oleh itu / Therefore: 49.",,
bab3,"Bab 3: Kuasa Dua, Punca Kuasa Dua, Kuasa Tiga dan Punca Kuasa Tiga | Chapter 3: Squares, Square Roots, Cubes and Cube Roots",3-1-kuasa-dua,3.1 Kuasa Dua dan Punca Kuasa Dua | 3.1 Squares and Square Roots,multiple_choice,"Antara berikut, yang manakah kuasa dua sempurna? / Which of the following is a perfect square?",,64,50,30,75,"Jawapan / Answer: 64. Cara / Method: Untuk kuasa dua, darab nombor dengan dirinya; untuk punca kuasa dua, cari nombor yang apabila didarab dengan dirinya memberi nilai itu. / For a square, multiply the number by itself; for a square root, find the number whose square gives the value. Oleh itu / Therefore: 64.",,
bab3,"Bab 3: Kuasa Dua, Punca Kuasa Dua, Kuasa Tiga dan Punca Kuasa Tiga | Chapter 3: Squares, Square Roots, Cubes and Cube Roots",3-1-kuasa-dua,3.1 Kuasa Dua dan Punca Kuasa Dua | 3.1 Squares and Square Roots,multiple_choice,Nilaikan √0.16. / Evaluate √0.16.,,0.4,0.04,0.8,4,"Jawapan / Answer: 0.4. Cara / Method: Untuk kuasa dua, darab nombor dengan dirinya; untuk punca kuasa dua, cari nombor yang apabila didarab dengan dirinya memberi nilai itu. / For a square, multiply the number by itself; for a square root, find the number whose square gives the value. Oleh itu / Therefore: 0.4.",,
bab3,"Bab 3: Kuasa Dua, Punca Kuasa Dua, Kuasa Tiga dan Punca Kuasa Tiga | Chapter 3: Squares, Square Roots, Cubes and Cube Roots",3-1-kuasa-dua,3.1 Kuasa Dua dan Punca Kuasa Dua | 3.1 Squares and Square Roots,multiple_choice,Hitung (-6)². / Calculate (-6)².,,36,-36,12,-12,"Jawapan / Answer: 36. Cara / Method: Untuk kuasa dua, darab nombor dengan dirinya; untuk punca kuasa dua, cari nombor yang apabila didarab dengan dirinya memberi nilai itu. / For a square, multiply the number by itself; for a square root, find the number whose square gives the value. Oleh itu / Therefore: 36.",,
bab3,"Bab 3: Kuasa Dua, Punca Kuasa Dua, Kuasa Tiga dan Punca Kuasa Tiga | Chapter 3: Squares, Square Roots, Cubes and Cube Roots",3-1-kuasa-dua,3.1 Kuasa Dua dan Punca Kuasa Dua | 3.1 Squares and Square Roots,objective,Cari nilai bagi √144. / Find the value of √144.,,,,,,"Jawapan / Answer: 12. Cara / Method: Untuk kuasa dua, darab nombor dengan dirinya; untuk punca kuasa dua, cari nombor yang apabila didarab dengan dirinya memberi nilai itu. / For a square, multiply the number by itself; for a square root, find the number whose square gives the value. Oleh itu / Therefore: 12.",,
bab3,"Bab 3: Kuasa Dua, Punca Kuasa Dua, Kuasa Tiga dan Punca Kuasa Tiga | Chapter 3: Squares, Square Roots, Cubes and Cube Roots",3-1-kuasa-dua,3.1 Kuasa Dua dan Punca Kuasa Dua | 3.1 Squares and Square Roots,objective,Nilaikan 5² - √9. / Evaluate 5² - √9.,,,,,,"Jawapan / Answer: 22. Cara / Method: Untuk kuasa dua, darab nombor dengan dirinya; untuk punca kuasa dua, cari nombor yang apabila didarab dengan dirinya memberi nilai itu. / For a square, multiply the number by itself; for a square root, find the number whose square gives the value. Oleh itu / Therefore: 22.",,
bab3,"Bab 3: Kuasa Dua, Punca Kuasa Dua, Kuasa Tiga dan Punca Kuasa Tiga | Chapter 3: Squares, Square Roots, Cubes and Cube Roots",3-2-kuasa-tiga,3.2 Kuasa Tiga dan Punca Kuasa Tiga | 3.2 Cubes and Cube Roots,summary,"Kuasa tiga mendarab nombor sebanyak tiga kali, manakala punca kuasa tiga ialah operasi songsangannya.",Cube is multiplying a number three times; cube root is its inverse operation.,,,,,,,
bab3,"Bab 3: Kuasa Dua, Punca Kuasa Dua, Kuasa Tiga dan Punca Kuasa Tiga | Chapter 3: Squares, Square Roots, Cubes and Cube Roots",3-2-kuasa-tiga,3.2 Kuasa Tiga dan Punca Kuasa Tiga | 3.2 Cubes and Cube Roots,fact,Kuasa tiga bagi nombor negatif bernilai negatif.,The cube of a negative number is negative.,,,,,,,
bab3,"Bab 3: Kuasa Dua, Punca Kuasa Dua, Kuasa Tiga dan Punca Kuasa Tiga | Chapter 3: Squares, Square Roots, Cubes and Cube Roots",3-2-kuasa-tiga,3.2 Kuasa Tiga dan Punca Kuasa Tiga | 3.2 Cubes and Cube Roots,fact,Punca kuasa tiga bagi nombor negatif adalah wujud dan bernilai negatif.,The cube root of a negative number exists and is negative.,,,,,,,
bab3,"Bab 3: Kuasa Dua, Punca Kuasa Dua, Kuasa Tiga dan Punca Kuasa Tiga | Chapter 3: Squares, Square Roots, Cubes and Cube Roots",3-2-kuasa-tiga,3.2 Kuasa Tiga dan Punca Kuasa Tiga | 3.2 Cubes and Cube Roots,person,Mengkaji kuasa tiga dan persamaan kubik dalam algebra.,Studied cubes and cubic equations in algebra.,,,,,,Al-Khwarizmi,Bapa Algebra / Father of Algebra
bab3,"Bab 3: Kuasa Dua, Punca Kuasa Dua, Kuasa Tiga dan Punca Kuasa Tiga | Chapter 3: Squares, Square Roots, Cubes and Cube Roots",3-2-kuasa-tiga,3.2 Kuasa Tiga dan Punca Kuasa Tiga | 3.2 Cubes and Cube Roots,multiple_choice,Nilaikan 3√(27). / Evaluate 3√(27).,,3,9,81,27,"Jawapan / Answer: 3. Cara / Method: Untuk kuasa tiga, darab nombor itu tiga kali; untuk punca kuasa tiga, cari nombor yang didarab tiga kali memberi nilai itu. / For a cube, multiply the number three times; for a cube root, find the number that multiplied three times gives the value. Oleh itu / Therefore: 3.",,
bab3,"Bab 3: Kuasa Dua, Punca Kuasa Dua, Kuasa Tiga dan Punca Kuasa Tiga | Chapter 3: Squares, Square Roots, Cubes and Cube Roots",3-2-kuasa-tiga,3.2 Kuasa Tiga dan Punca Kuasa Tiga | 3.2 Cubes and Cube Roots,multiple_choice,Hitung (-2)³. / Calculate (-2)³.,,-8,8,-6,6,"Jawapan / Answer: -8. Cara / Method: Untuk kuasa tiga, darab nombor itu tiga kali; untuk punca kuasa tiga, cari nombor yang didarab tiga kali memberi nilai itu. / For a cube, multiply the number three times; for a cube root, find the number that multiplied three times gives the value. Oleh itu / Therefore: -8.",,
bab3,"Bab 3: Kuasa Dua, Punca Kuasa Dua, Kuasa Tiga dan Punca Kuasa Tiga | Chapter 3: Squares, Square Roots, Cubes and Cube Roots",3-2-kuasa-tiga,3.2 Kuasa Tiga dan Punca Kuasa Tiga | 3.2 Cubes and Cube Roots,multiple_choice,"Antara berikut, yang manakah kuasa tiga sempurna? / Which of the following is a perfect cube?",,125,100,50,200,"Jawapan / Answer: 125. Cara / Method: Untuk kuasa tiga, darab nombor itu tiga kali; untuk punca kuasa tiga, cari nombor yang didarab tiga kali memberi nilai itu. / For a cube, multiply the number three times; for a cube root, find the number that multiplied three times gives the value. Oleh itu / Therefore: 125.",,
bab3,"Bab 3: Kuasa Dua, Punca Kuasa Dua, Kuasa Tiga dan Punca Kuasa Tiga | Chapter 3: Squares, Square Roots, Cubes and Cube Roots",3-2-kuasa-tiga,3.2 Kuasa Tiga dan Punca Kuasa Tiga | 3.2 Cubes and Cube Roots,multiple_choice,Nilaikan 3√(-64). / Evaluate 3√(-64).,,-4,4,-8,8,"Jawapan / Answer: -4. Cara / Method: Untuk kuasa tiga, darab nombor itu tiga kali; untuk punca kuasa tiga, cari nombor yang didarab tiga kali memberi nilai itu. / For a cube, multiply the number three times; for a cube root, find the number that multiplied three times gives the value. Oleh itu / Therefore: -4.",,
bab3,"Bab 3: Kuasa Dua, Punca Kuasa Dua, Kuasa Tiga dan Punca Kuasa Tiga | Chapter 3: Squares, Square Roots, Cubes and Cube Roots",3-2-kuasa-tiga,3.2 Kuasa Tiga dan Punca Kuasa Tiga | 3.2 Cubes and Cube Roots,multiple_choice,Hitung 4³. / Calculate 4³.,,64,12,16,32,"Jawapan / Answer: 64. Cara / Method: Untuk kuasa tiga, darab nombor itu tiga kali; untuk punca kuasa tiga, cari nombor yang didarab tiga kali memberi nilai itu. / For a cube, multiply the number three times; for a cube root, find the number that multiplied three times gives the value. Oleh itu / Therefore: 64.",,
bab3,"Bab 3: Kuasa Dua, Punca Kuasa Dua, Kuasa Tiga dan Punca Kuasa Tiga | Chapter 3: Squares, Square Roots, Cubes and Cube Roots",3-2-kuasa-tiga,3.2 Kuasa Tiga dan Punca Kuasa Tiga | 3.2 Cubes and Cube Roots,objective,Cari nilai bagi 3√(216). / Find the value of 3√(216).,,,,,,"Jawapan / Answer: 6. Cara / Method: Untuk kuasa tiga, darab nombor itu tiga kali; untuk punca kuasa tiga, cari nombor yang didarab tiga kali memberi nilai itu. / For a cube, multiply the number three times; for a cube root, find the number that multiplied three times gives the value. Oleh itu / Therefore: 6.",,
bab3,"Bab 3: Kuasa Dua, Punca Kuasa Dua, Kuasa Tiga dan Punca Kuasa Tiga | Chapter 3: Squares, Square Roots, Cubes and Cube Roots",3-2-kuasa-tiga,3.2 Kuasa Tiga dan Punca Kuasa Tiga | 3.2 Cubes and Cube Roots,objective,Nilaikan 2³ + 3√8. / Evaluate 2³ + 3√8.,,,,,,"Jawapan / Answer: 10. Cara / Method: Untuk kuasa tiga, darab nombor itu tiga kali; untuk punca kuasa tiga, cari nombor yang didarab tiga kali memberi nilai itu. / For a cube, multiply the number three times; for a cube root, find the number that multiplied three times gives the value. Oleh itu / Therefore: 10.",,
