chapter_id,chapter,topic_id,topic,type,text,text_en,choice_a,choice_b,choice_c,choice_d,answer,person_name,person_role
bab8,Bab 8: Tamadun Islam,8-3-ketokohan-nabi-muhammad-sa,8.3 Ketokohan Nabi Muhammad SAW sebagai Pemimpin,fact,"Prinsip kepimpinannya termasuk keadilan, toleransi dan kerjasama antara rakyat.","His leadership principles included justice, tolerance, and cooperation among people.",,,,,,,
bab8,Bab 8: Tamadun Islam,8-3-ketokohan-nabi-muhammad-sa,8.3 Ketokohan Nabi Muhammad SAW sebagai Pemimpin,fact,"Sebagai pemimpin tentera, beliau memimpin peristiwa penting seperti Badar, Uhud dan Khandaq.","As a military leader, he led important events like Badr, Uhud, and the Trench.",,,,,,,
bab8,Bab 8: Tamadun Islam,8-3-ketokohan-nabi-muhammad-sa,8.3 Ketokohan Nabi Muhammad SAW sebagai Pemimpin,fact,Kepimpinan beliau membantu membentuk asas negara Islam yang adil dan teratur.,His leadership helped build the foundations of a just and orderly Islamic state.,,,,,,,
bab8,Bab 8: Tamadun Islam,8-3-ketokohan-nabi-muhammad-sa,8.3 Ketokohan Nabi Muhammad SAW sebagai Pemimpin,person,"Sebagai pemimpin utama, Nabi Muhammad SAW memimpin masyarakat Islam dari segi agama, politik dan pertahanan.","As the main leader, Prophet Muhammad SAW led the Muslim community in religion, politics, and defense.",,,,,,Nabi Muhammad SAW,Pemimpin Islam
bab8,Bab 8: Tamadun Islam,8-3-ketokohan-nabi-muhammad-sa,8.3 Ketokohan Nabi Muhammad SAW sebagai Pemimpin,multiple_choice,Apakah salah satu peristiwa penting yang dipimpin oleh Nabi Muhammad SAW sebagai ketua tentera? / Which major event was led by Prophet Muhammad SAW as a military commander?,,Perang Badar. / The Battle of Badr.,Perjanjian Hudaibiyah. / The Treaty of Hudaybiyyah.,Pembukaan Baghdad. / The conquest of Baghdad.,Perang Uhud. / The Battle of Uhud.,Perang Badar. / The Battle of Badr.,,
bab8,Bab 8: Tamadun Islam,8-3-ketokohan-nabi-muhammad-sa,8.3 Ketokohan Nabi Muhammad SAW sebagai Pemimpin,multiple_choice,Apakah prinsip utama kepimpinan Nabi Muhammad SAW dalam masyarakat Madinah? / What was a main leadership principle of Prophet Muhammad SAW in Madinah society?,,"Keadilan, toleransi, dan kerjasama. / Justice, tolerance, and cooperation.",Kekerasan tanpa perbincangan. / Violence without discussion.,Pengasingan suku-suku. / Segregation of tribes.,Mengharamkan perdagangan. / Banning trade.,"Keadilan, toleransi, dan kerjasama. / Justice, tolerance, and cooperation.",,
bab8,Bab 8: Tamadun Islam,8-3-ketokohan-nabi-muhammad-sa,8.3 Ketokohan Nabi Muhammad SAW sebagai Pemimpin,multiple_choice,Apakah maksud Nabi Muhammad SAW mengurus negeri Madinah? / What did it mean for Prophet Muhammad SAW to manage the state of Madinah?,,"Menjadi pemimpin politik, sosial dan rohani. / Being a political, social, and spiritual leader.",Hanya menjalankan upacara keagamaan sahaja. / Only performing religious rituals.,Menjadi pedagang pasar. / Being a market trader.,Hanya tinggal di rumah sahaja. / Only staying at home.,"Menjadi pemimpin politik, sosial dan rohani. / Being a political, social, and spiritual leader.",,
bab8,Bab 8: Tamadun Islam,8-3-ketokohan-nabi-muhammad-sa,8.3 Ketokohan Nabi Muhammad SAW sebagai Pemimpin,objective,Terangkan satu cara Nabi Muhammad SAW menyusun masyarakat berbilang kaum di Madinah. / Explain one way Prophet Muhammad SAW organized the multi-ethnic society in Madinah.,,,,,,Beliau membina perjanjian dan undang-undang bersama untuk memastikan keamanan antara suku dan agama. / He created agreements and joint laws to ensure peace among tribes and religions.,,
bab8,Bab 8: Tamadun Islam,8-4-sumbangan-tamadun-islam,8.4 Sumbangan Tamadun Islam kepada Dunia,summary,"Topik ini membincangkan sumbangan Tamadun Islam dalam bidang politik, ekonomi, sosial dan ilmu pengetahuan.","This topic discusses the contributions of Islamic civilization in politics, economy, society, and knowledge.",,,,,,,
bab8,Bab 8: Tamadun Islam,8-4-sumbangan-tamadun-islam,8.4 Sumbangan Tamadun Islam kepada Dunia,fact,Tamadun Islam menyumbang dalam politik melalui sistem khalifah dan undang-undang Islam.,Islamic civilization contributed politically through the caliphate system and Islamic law.,,,,,,,
bab8,Bab 8: Tamadun Islam,8-4-sumbangan-tamadun-islam,8.4 Sumbangan Tamadun Islam kepada Dunia,fact,"Ekonomi Islam berkembang melalui perdagangan, pertanian dan sistem kewangan berlandaskan zakat.","Islamic economy developed through trade, agriculture, and finance based on zakat.",,,,,,,
bab8,Bab 8: Tamadun Islam,8-4-sumbangan-tamadun-islam,8.4 Sumbangan Tamadun Islam kepada Dunia,fact,"Aspek sosial termasuk perpaduan, pendidikan dan kemajuan kebudayaan dalam masyarakat Islam.","Social aspects included unity, education, and cultural advancement in Muslim societies.",,,,,,,
bab8,Bab 8: Tamadun Islam,8-4-sumbangan-tamadun-islam,8.4 Sumbangan Tamadun Islam kepada Dunia,fact,"Pusat intelektual seperti Baghdad menjadi pusat ilmu, sains dan falsafah.","Intellectual centers such as Baghdad became hubs for knowledge, science, and philosophy.",,,,,,,
bab8,Bab 8: Tamadun Islam,8-4-sumbangan-tamadun-islam,8.4 Sumbangan Tamadun Islam kepada Dunia,fact,Ilmuan Islam seperti Al-Khwarizmi dan Ibnu Sina memberikan sumbangan penting kepada dunia.,Islamic scholars like Al-Khwarizmi and Ibn Sina made important contributions to the world.,,,,,,,
bab8,Bab 8: Tamadun Islam,8-4-sumbangan-tamadun-islam,8.4 Sumbangan Tamadun Islam kepada Dunia,person,Beliau dikenali sebagai bapa algebra dan menyumbang pada perkembangan matematik dalam tamadun Islam.,He is known as the father of algebra and contributed to the development of mathematics in Islamic civilization.,,,,,,Al-Khwarizmi,Ilmuan Islam
bab8,Bab 8: Tamadun Islam,8-4-sumbangan-tamadun-islam,8.4 Sumbangan Tamadun Islam kepada Dunia,multiple_choice,Apakah sumbangan Al-Khwarizmi kepada dunia ilmu? / What was Al-Khwarizmi's contribution to the world of knowledge?,,Algebra. / Algebra.,Fizik moden. / Modern physics.,Penulisan novel. / Novel writing.,Pertanian. / Agriculture.,Algebra. / Algebra.,,
bab8,Bab 8: Tamadun Islam,8-4-sumbangan-tamadun-islam,8.4 Sumbangan Tamadun Islam kepada Dunia,multiple_choice,Dalam bidang apakah Al-Khwarizmi paling terkenal? / In which field is Al-Khwarizmi most famous?,,Matematik dan algebra. / Mathematics and algebra.,Seni bina. / Architecture.,Perubatan. / Medicine.,Seni muzik. / Music.,Matematik dan algebra. / Mathematics and algebra.,,
bab8,Bab 8: Tamadun Islam,8-4-sumbangan-tamadun-islam,8.4 Sumbangan Tamadun Islam kepada Dunia,multiple_choice,Mengapa ilmuan Islam penting dalam tamadun Islam? / Why were Islamic scholars important in Islamic civilization?,,Kerana mereka mengembangkan ilmu dan teknologi. / Because they developed knowledge and technology.,Kerana mereka membina istana sahaja. / Because they only built palaces.,Kerana mereka melarang pembelajaran. / Because they banned learning.,Kerana mereka mengurus hanya perdagangan. / Because they only managed trade.,Kerana mereka mengembangkan ilmu dan teknologi. / Because they developed knowledge and technology.,,
bab8,Bab 8: Tamadun Islam,8-4-sumbangan-tamadun-islam,8.4 Sumbangan Tamadun Islam kepada Dunia,objective,Nyatakan satu contoh sumbangan tamadun Islam kepada dunia hari ini. / State one example of an Islamic civilization contribution to the world today.,,,,,,Al-Khwarizmi memperkenalkan algebra yang masih digunakan dalam matematik moden. / Al-Khwarizmi introduced algebra that is still used in modern mathematics.,,
bab8,Bab 8: Tamadun Islam,8-5-sumbangan-seni-bina-islam,8.5 Sumbangan Tamadun Islam dalam Bidang Seni Bina,summary,"Topik ini menerangkan ciri seni bina Islam dan bagaimana ia memberi inspirasi kepada pembinaan masjid, istana, dan ruang awam.","This topic explains the features of Islamic architecture and how it inspired the construction of mosques, palaces, and public spaces.",,,,,,,
bab8,Bab 8: Tamadun Islam,8-5-sumbangan-seni-bina-islam,8.5 Sumbangan Tamadun Islam dalam Bidang Seni Bina,fact,"Seni bina Islam terkenal dengan kubah, menara, lengkungan dan corak geometri.","Islamic architecture is known for domes, minarets, arches, and geometric patterns.",,,,,,,
bab8,Bab 8: Tamadun Islam,8-5-sumbangan-seni-bina-islam,8.5 Sumbangan Tamadun Islam dalam Bidang Seni Bina,fact,Bangunan seperti masjid dan istana mencerminkan nilai keagamaan dan estetika.,Buildings such as mosques and palaces reflect religious values and aesthetics.,,,,,,,
bab8,Bab 8: Tamadun Islam,8-5-sumbangan-seni-bina-islam,8.5 Sumbangan Tamadun Islam dalam Bidang Seni Bina,fact,"Reka bentuk seni bina Islam sering menggunakan taman, air mancur dan kaligrafi.","Islamic architectural design often uses gardens, fountains, and calligraphy.",,,,,,,
bab8,Bab 8: Tamadun Islam,8-5-sumbangan-seni-bina-islam,8.5 Sumbangan Tamadun Islam dalam Bidang Seni Bina,fact,Cordoba dan Baghdad adalah contoh bandar dengan bangunan seni bina Islam yang megah.,Cordoba and Baghdad are examples of cities with magnificent Islamic architecture.,,,,,,,
bab8,Bab 8: Tamadun Islam,8-5-sumbangan-seni-bina-islam,8.5 Sumbangan Tamadun Islam dalam Bidang Seni Bina,fact,Sumbangan seni bina Islam terus memberi inspirasi kepada seni bina di seluruh dunia.,The contribution of Islamic architecture continues to inspire architecture worldwide.,,,,,,,
bab8,Bab 8: Tamadun Islam,8-5-sumbangan-seni-bina-islam,8.5 Sumbangan Tamadun Islam dalam Bidang Seni Bina,multiple_choice,Apakah salah satu ciri seni bina Islam yang biasa dilihat? / What is one common feature of Islamic architecture?,,Kubah. / Dome.,Menara jam. / Clock tower.,Menara radio. / Radio tower.,Stesen kereta api. / Train station.,Kubah. / Dome.,,
bab8,Bab 8: Tamadun Islam,8-5-sumbangan-seni-bina-islam,8.5 Sumbangan Tamadun Islam dalam Bidang Seni Bina,multiple_choice,Apakah elemen geometri yang sering digunakan dalam seni bina Islam? / What geometric element is often used in Islamic architecture?,,Corak geometri. / Geometric patterns.,Lukisan potret. / Portrait painting.,Grafiti moden. / Modern graffiti.,Reka bentuk kartun. / Cartoon design.,Corak geometri. / Geometric patterns.,,
bab8,Bab 8: Tamadun Islam,8-5-sumbangan-seni-bina-islam,8.5 Sumbangan Tamadun Islam dalam Bidang Seni Bina,multiple_choice,Apakah salah satu fungsi taman dan air mancur dalam seni bina Islam? / What is one function of gardens and fountains in Islamic architecture?,,Mewujudkan suasana damai dan sejuk. / Creating a peaceful and cool environment.,Menjadi tempat pasaran. / Being a market place.,Menjadi bilik kelas. / Being a classroom.,Menyimpan peralatan tentera. / Storing military equipment.,Mewujudkan suasana damai dan sejuk. / Creating a peaceful and cool environment.,,
bab8,Bab 8: Tamadun Islam,8-5-sumbangan-seni-bina-islam,8.5 Sumbangan Tamadun Islam dalam Bidang Seni Bina,objective,Jelaskan satu cara seni bina Islam menunjukkan nilai keagamaan. / Explain one way Islamic architecture shows religious values.,,,,,,"Bangunan seperti masjid menggunakan kubah, kaligrafi, dan ruang yang tenang untuk menunjukkan nilai keagamaan. / Buildings like mosques use domes, calligraphy, and calm spaces to show religious values.",,
